epoch,loss,step,training_run
0,0.7943869233131409,0,0
0,0.849562406539917,1,1
0,0.8678319454193115,2,2
0,0.8806217312812805,3,3
0,0.8481526374816895,4,4
0,0.8642740845680237,5,5
0,0.83953458070755,6,6
0,0.8088358044624329,7,7
0,0.7588346004486084,8,8
0,0.7779852747917175,9,9
0,0.7663314342498779,10,10
0,0.7500682473182678,11,11
0,0.7438333034515381,12,12
0,0.7455739974975586,13,13
0,0.7444475293159485,14,14
0,0.7454952597618103,15,15
0,0.7335553765296936,16,16
0,0.731805682182312,17,17
0,0.7322672009468079,18,18
0,0.7323829531669617,19,19
0,0.7149180769920349,20,20
0,0.7090044021606445,21,21
0,0.7142457365989685,22,22
0,0.7289137840270996,23,23
0,0.7296527028083801,24,24
0,0.7105318307876587,25,25
0,0.7056854367256165,26,26
0,0.7037714719772339,27,27
0,0.6982449889183044,28,28
0,0.6881771683692932,29,29
0,0.681132972240448,30,30
0,0.6728034615516663,31,31
0,0.6812694668769836,32,32
0,0.6767783164978027,33,33
0,0.6606743931770325,34,34
0,0.6610227227210999,35,35
0,0.6579368710517883,36,36
0,0.6538988947868347,37,37
0,0.6382958889007568,38,38
0,0.6292591691017151,39,39
0,0.6159493327140808,40,40
0,0.6095476746559143,41,41
0,0.6037586331367493,42,42
0,0.5937734842300415,43,43
0,0.5870762467384338,44,44
0,0.5784031748771667,45,45
0,0.5724953413009644,46,46
0,0.5697060227394104,47,47
0,0.5669137239456177,48,48
0,0.5644544959068298,49,49
0,0.558207631111145,50,50
0,0.550194501876831,51,51
0,0.5450935959815979,52,52
0,0.5424888134002686,53,53
0,0.5413732528686523,54,54
0,0.5413995385169983,55,55
0,0.5361129641532898,56,56
0,0.5318487882614136,57,57
0,0.5277704000473022,58,58
0,0.5234225392341614,59,59
0,0.5212031006813049,60,60
0,0.5163913369178772,61,61
0,0.5099287629127502,62,62
0,0.5041077136993408,63,63
0,0.49885067343711853,64,64
0,0.49516990780830383,65,65
0,0.4893258512020111,66,66
0,0.4861415922641754,67,67
0,0.4839555025100708,68,68
0,0.47930973768234253,69,69
0,0.47729626297950745,70,70
0,0.4787542521953583,71,71
0,0.47434961795806885,72,72
0,0.4755397439002991,73,73
0,0.4728521704673767,74,74
0,0.470205694437027,75,75
0,0.46857383847236633,76,76
0,0.4649375379085541,77,77
0,0.4592651128768921,78,78
0,0.4504544138908386,79,79
0,0.44664838910102844,80,80
0,0.4389784634113312,81,81
0,0.436367392539978,82,82
0,0.43298330903053284,83,83
0,0.42903128266334534,84,84
0,0.4231221377849579,85,85
0,0.41958314180374146,86,86
0,0.41478201746940613,87,87
0,0.40971726179122925,88,88
0,0.40729936957359314,89,89
0,0.4018738567829132,90,90
0,0.39781805872917175,91,91
0,0.3930712938308716,92,92
0,0.3893355131149292,93,93
0,0.38923147320747375,94,94
0,0.38308486342430115,95,95
0,0.38310080766677856,96,96
0,0.3797767460346222,97,97
0,0.3767600357532501,98,98
0,0.37133893370628357,99,99
0,0.3649861514568329,100,100
0,0.3740650415420532,101,100
0,0.3537905216217041,102,101
0,0.5434885025024414,103,101
0,0.3477216958999634,104,102
0,0.4056309759616852,105,102
0,0.33943021297454834,106,103
0,0.4532359540462494,107,103
0,0.33737635612487793,108,104
0,0.2999444007873535,109,104
0,0.3296215832233429,110,105
0,0.2931714951992035,111,105
0,0.32235679030418396,112,106
0,0.2484293282032013,113,106
0,0.30935797095298767,114,107
0,0.30887365341186523,115,107
0,0.30024296045303345,116,108
0,0.35026630759239197,117,108
0,0.2913081645965576,118,109
0,0.3415164649486542,119,109
0,0.28415900468826294,120,110
0,0.31127461791038513,121,110
0,0.28428545594215393,122,111
0,0.21675904095172882,123,111
0,0.27110621333122253,124,112
0,0.2545701861381531,125,112
0,0.2569994628429413,126,113
0,0.2824579179286957,127,113
0,0.2586565613746643,128,114
0,0.215552419424057,129,114
0,0.23749223351478577,130,115
0,0.292482852935791,131,115
0,0.23294876515865326,132,116
0,0.2549348771572113,133,116
0,0.2253127098083496,134,117
0,0.23478426039218903,135,117
0,0.2219298928976059,136,118
0,0.20776206254959106,137,118
0,0.21411846578121185,138,119
0,0.19646640121936798,139,119
0,0.19383499026298523,140,120
0,0.2510487139225006,141,120
0,0.19779933989048004,142,121
0,0.1959838718175888,143,121
0,0.19175057113170624,144,122
0,0.18862085044384003,145,122
0,0.1827196478843689,146,123
0,0.18852032721042633,147,123
0,0.1719009429216385,148,124
0,0.1897837519645691,149,124
0,0.16553355753421783,150,125
0,0.17682933807373047,151,125
0,0.16328805685043335,152,126
0,0.15288709104061127,153,126
0,0.15385745465755463,154,127
0,0.155547633767128,155,127
0,0.1509496122598648,156,128
0,0.13501591980457306,157,128
0,0.14186325669288635,158,129
0,0.1328769475221634,159,129
0,0.1345658153295517,160,130
0,0.12920796871185303,161,130
0,0.12628445029258728,162,131
0,0.12939099967479706,163,131
0,0.11914786696434021,164,132
