epoch,loss,step,training_run
0,0.6849815249443054,0,0
0,0.6536804437637329,1,1
0,0.6708741784095764,2,2
0,0.4952843189239502,3,3
0,0.5003780126571655,4,4
0,0.40894827246665955,5,5
0,0.3455648422241211,6,6
0,0.2977335751056671,7,7
0,0.32628190517425537,8,8
0,0.2907384932041168,9,9
0,0.3121199905872345,10,10
0,0.28342506289482117,11,11
0,0.25944259762763977,12,12
0,0.27813223004341125,13,13
0,0.29549819231033325,14,14
0,0.27542728185653687,15,15
0,0.2591537535190582,16,16
0,0.2423362135887146,17,17
0,0.22786962985992432,18,18
0,0.21415555477142334,19,19
0,0.20704980194568634,20,20
0,0.2222059667110443,21,21
0,0.2101287990808487,22,22
0,0.19922824203968048,23,23
0,0.18936924636363983,24,24
0,0.20117422938346863,25,25
0,0.20852157473564148,26,26
0,0.19993506371974945,27,27
0,0.19099919497966766,28,28
0,0.1963036060333252,29,29
0,0.1897716224193573,30,30
0,0.18261560797691345,31,31
0,0.18774007260799408,32,32
0,0.19231735169887543,33,33
0,0.19491727650165558,34,34
0,0.19726167619228363,35,35
0,0.20003530383110046,36,36
0,0.19296348094940186,37,37
0,0.18788552284240723,38,38
0,0.18950386345386505,39,39
0,0.18586844205856323,40,40
0,0.18623514473438263,41,41
0,0.18106941878795624,42,42
0,0.1770418882369995,43,43
0,0.17926964163780212,44,44
0,0.18267610669136047,45,45
0,0.17680180072784424,46,46
0,0.173331156373024,47,47
0,0.16867287456989288,48,48
0,0.16574491560459137,49,49
0,0.162123903632164,50,50
0,0.16220855712890625,51,51
0,0.16357333958148956,52,52
0,0.16525126993656158,53,53
0,0.16487735509872437,54,54
0,0.16460175812244415,55,55
0,0.16079334914684296,56,56
0,0.15987691283226013,57,57
0,0.15662144124507904,58,58
0,0.1554824858903885,59,59
0,0.15449492633342743,60,60
0,0.15397410094738007,61,61
0,0.15124548971652985,62,62
0,0.14988937973976135,63,63
0,0.1487385630607605,64,64
0,0.14758405089378357,65,65
0,0.1455794870853424,66,66
0,0.14520740509033203,67,67
0,0.14627158641815186,68,68
0,0.1452675461769104,69,69
0,0.14356160163879395,70,70
0,0.14483682811260223,71,71
0,0.14361052215099335,72,72
0,0.145259827375412,73,73
0,0.14404886960983276,74,74
0,0.14225175976753235,75,75
0,0.14310172200202942,76,76
0,0.14279940724372864,77,77
0,0.144814595580101,78,78
0,0.14429931342601776,79,79
0,0.14671866595745087,80,80
0,0.14481301605701447,81,81
0,0.1466221958398819,82,82
0,0.14713001251220703,83,83
0,0.14720074832439423,84,84
0,0.14488771557807922,85,85
0,0.14391979575157166,86,86
0,0.1434401422739029,87,87
0,0.14135274291038513,88,88
0,0.14175227284431458,89,89
0,0.13965953886508942,90,90
0,0.13845868408679962,91,91
0,0.13498568534851074,92,92
0,0.1322575807571411,93,93
0,0.13267351686954498,94,94
0,0.13213767111301422,95,95
0,0.13149811327457428,96,96
0,0.13010035455226898,97,97
0,0.1281995326280594,98,98
0,0.12727876007556915,99,99
0,0.12488548457622528,100,100
0,0.11980404704809189,101,100
0,0.12096630781888962,102,101
0,0.12117746472358704,103,101
0,0.12217872589826584,104,102
0,0.04470929503440857,105,102
0,0.12090425193309784,106,103
0,0.03747916966676712,107,103
0,0.1177046075463295,108,104
0,0.09149696677923203,109,104
0,0.10952020436525345,110,105
0,0.18052995204925537,111,105
0,0.11043178290128708,112,106
0,0.1284784972667694,113,106
0,0.10567745566368103,114,107
0,0.18380486965179443,115,107
0,0.10482823103666306,116,108
0,0.1588011533021927,117,108
0,0.10846830159425735,118,109
0,0.10255328565835953,119,109
0,0.1036604791879654,120,110
0,0.1448376476764679,121,110
0,0.10734183341264725,122,111
0,0.12317179888486862,123,111
0,0.10431643575429916,124,112
0,0.1215764582157135,125,112
0,0.09605339914560318,126,113
0,0.1611885279417038,127,113
0,0.10450586676597595,128,114
0,0.09812343120574951,129,114
0,0.10773584991693497,130,115
0,0.0724540427327156,131,115
0,0.10471583157777786,132,116
0,0.08932468295097351,133,116
0,0.10342781245708466,134,117
0,0.08458838611841202,135,117
0,0.10111209750175476,136,118
0,0.09492943435907364,137,118
0,0.09649895876646042,138,119
0,0.12359638512134552,139,119
0,0.1029544547200203,140,120
0,0.08887546509504318,141,120
0,0.09912931174039841,142,121
0,0.1106150671839714,143,121
0,0.09952280670404434,144,122
0,0.1035488173365593,145,122
0,0.09472261369228363,146,123
0,0.10810375958681107,147,123
0,0.10114633291959763,148,124
0,0.07060819864273071,149,124
0,0.0990588590502739,150,125
0,0.06909302622079849,151,125
0,0.08831215649843216,152,126
0,0.10869692265987396,153,126
0,0.0973975732922554,154,127
0,0.06373120844364166,155,127
0,0.09104158729314804,156,128
0,0.07609928399324417,157,128
0,0.09401895850896835,158,129
0,0.07146666944026947,159,129
0,0.09063652902841568,160,130
0,0.08728649467229843,161,130
0,0.09811399132013321,162,131
0,0.06032930687069893,163,131
0,0.09076602011919022,164,132
0,0.07097906619310379,165,132
0,0.07554516196250916,166,133
0,0.10623594373464584,167,133
0,0.08241138607263565,168,134
0,0.07942935079336166,169,134
0,0.07775891572237015,170,135
0,0.0903511568903923,171,135
0,0.07951583713293076,172,136
0,0.08942130953073502,173,136
0,0.08133922517299652,174,137
0,0.08029641211032867,175,137
0,0.07939518243074417,176,138
0,0.08607463538646698,177,138
0,0.07318662852048874,178,139
0,0.0933537557721138,179,139
0,0.07760202139616013,180,140
0,0.0724482387304306,181,140
0,0.08516304194927216,182,141
0,0.07314769178628922,183,141
0,0.08341972529888153,184,142
0,0.06982054561376572,185,142
0,0.07413621991872787,186,143
0,0.08835390210151672,187,143
0,0.0768018439412117,188,144
0,0.07665308564901352,189,144
0,0.08139437437057495,190,145
0,0.06553158164024353,191,145
0,0.07296261191368103,192,146
0,0.08015981316566467,193,146
0,0.07621924579143524,194,147
0,0.07510989159345627,195,147
0,0.07732190936803818,196,148
0,0.06700747460126877,197,148
0,0.07020091265439987,198,149
0,0.07565103471279144,199,149
0,0.06412925571203232,200,150
0,0.07997923344373703,201,150
0,0.06846566498279572,202,151
0,0.07019902020692825,203,151
0,0.0759645625948906,204,152
0,0.05054016038775444,205,152
0,0.06311969459056854,206,153
0,0.0715184360742569,207,153
0,0.07548774033784866,208,154
0,0.04565654695034027,209,154
0,0.06376216560602188,210,155
0,0.06316127628087997,211,155
0,0.057575274258852005,212,156
0,0.06975214928388596,213,156
