epoch,loss,step,training_run
0,0.002205346943810582,0,0
0,0.0007637653034180403,1,1
0,0.29909735918045044,2,2
0,0.4549918472766876,3,3
0,0.5836466550827026,4,4
0,0.6417558193206787,5,5
0,0.675139307975769,6,6
0,0.5778372883796692,7,7
0,0.5024120807647705,8,8
0,0.5451390147209167,9,9
0,0.5770853757858276,10,10
0,0.5927197337150574,11,11
0,0.6000244617462158,12,12
0,0.6158386468887329,13,13
0,0.6234154105186462,14,14
0,0.639242947101593,15,15
0,0.5885956883430481,16,16
0,0.5434078574180603,17,17
0,0.5034340023994446,18,18
0,0.5060887336730957,19,19
0,0.4714478850364685,20,20
0,0.4405520558357239,21,21
0,0.44341912865638733,22,22
0,0.45721176266670227,23,23
0,0.45296522974967957,24,24
0,0.42651239037513733,25,25
0,0.4024523198604584,26,26
0,0.40016478300094604,27,27
0,0.40263229608535767,28,28
0,0.3808519244194031,29,29
0,0.3831653594970703,30,30
0,0.38206541538238525,31,31
0,0.37808918952941895,32,32
0,0.3607017397880554,33,33
0,0.3427998721599579,34,34
0,0.34192004799842834,35,35
0,0.34163036942481995,36,36
0,0.3270339071750641,37,37
0,0.32625967264175415,38,38
0,0.3134313225746155,39,39
0,0.3113906979560852,40,40
0,0.29885226488113403,41,41
0,0.29590654373168945,42,42
0,0.2871050536632538,43,43
0,0.2881179451942444,44,44
0,0.28617116808891296,45,45
0,0.27544912695884705,46,46
0,0.2742755711078644,47,47
0,0.27348271012306213,48,48
0,0.2705117464065552,49,49
0,0.26291602849960327,50,50
0,0.25984424352645874,51,51
0,0.2509956955909729,52,52
0,0.2444157898426056,53,53
0,0.23764601349830627,54,54
0,0.23440243303775787,55,55
0,0.22669164836406708,56,56
0,0.22133445739746094,57,57
0,0.2175378054380417,58,58
0,0.21460312604904175,59,59
0,0.20878785848617554,60,60
0,0.20694249868392944,61,61
0,0.202122762799263,62,62
0,0.19897650182247162,63,63
0,0.19877156615257263,64,64
0,0.19525204598903656,65,65
0,0.1916702538728714,66,66
0,0.1881563663482666,67,67
0,0.18718783557415009,68,68
0,0.1866748183965683,69,69
0,0.18588468432426453,70,70
0,0.18409180641174316,71,71
0,0.1823021024465561,72,72
0,0.18065084517002106,73,73
0,0.18039511144161224,74,74
0,0.17702074348926544,75,75
0,0.1745891124010086,76,76
0,0.1743229478597641,77,77
0,0.17113934457302094,78,78
0,0.16983452439308167,79,79
0,0.16841353476047516,80,80
0,0.16604121029376984,81,81
0,0.16361233592033386,82,82
0,0.16219916939735413,83,83
0,0.15943488478660583,84,84
0,0.15948648750782013,85,85
0,0.1589108109474182,86,86
0,0.158405601978302,87,87
0,0.15610799193382263,88,88
0,0.15339915454387665,89,89
0,0.15391504764556885,90,90
0,0.15183474123477936,91,91
0,0.1497739553451538,92,92
0,0.15115389227867126,93,93
0,0.14953936636447906,94,94
0,0.1485142856836319,95,95
0,0.14823321998119354,96,96
