step,regret,reward
0,0.45789963006973267,-0.31212180852890015
1,0.41469377279281616,-0.15923337638378143
2,0.03322279453277588,0.14380060136318207
3,0.3283601999282837,-0.07783184945583344
4,0.43536078929901123,-0.22215890884399414
5,0.0,0.14217454195022583
6,0.28902727365493774,-0.11229822039604187
7,0.19606035947799683,0.06869106739759445
8,0.2632870376110077,-0.11781841516494751
9,0.29510852694511414,-0.04194127768278122
10,0.10431244969367981,0.21582746505737305
11,0.20651596784591675,-0.03296710178256035
12,0.0,0.24489814043045044
13,0.04531090706586838,0.07211849093437195
14,0.3170151710510254,-0.06706807017326355
15,0.0,0.34207719564437866
16,0.15219105780124664,0.07867731153964996
17,0.34755635261535645,-0.08983487635850906
18,0.08427415788173676,0.1106904000043869
19,0.13891425728797913,0.06965780258178711
20,0.0,0.33467626571655273
21,0.13159805536270142,0.08212651312351227
22,0.5587635040283203,-0.12900099158287048
23,0.1512555480003357,0.07154050469398499
24,0.49746567010879517,-0.15019041299819946
25,0.0,0.308102011680603
26,0.2878932058811188,-0.07210277020931244
27,0.30183008313179016,-0.048479676246643066
28,0.2155066430568695,-0.05524660274386406
29,0.0,0.3277323842048645
30,0.23213493824005127,0.1261473000049591
31,0.8099038600921631,-0.3068142831325531
32,0.14780935645103455,0.2275327742099762
33,0.5186347961425781,-0.25166165828704834
34,0.2139064073562622,0.0630204975605011
35,0.06988126039505005,0.19954851269721985
36,0.4879494607448578,-0.12716034054756165
37,0.2782180607318878,-0.04175284877419472
38,0.49199455976486206,-0.28470176458358765
39,0.2982901334762573,-0.0015205666422843933
40,0.5094195604324341,-0.11819741129875183
41,0.02652496099472046,0.18306314945220947
42,0.41105639934539795,-0.1689479947090149
43,0.47200989723205566,-0.1455031782388687
44,0.2665015459060669,-0.027921561151742935
45,0.0029287636280059814,0.25368228554725647
46,0.21577328443527222,0.09932064265012741
47,0.23610657453536987,0.099021315574646
48,0.6473821401596069,-0.3604752719402313
49,0.4455527067184448,-0.1706763207912445
50,0.52720707654953,-0.0804024413228035
51,0.17154215276241302,0.04231034219264984
52,0.2405034750699997,0.05234210565686226
53,0.0,0.30259716510772705
54,0.2414805293083191,0.11467992514371872
55,0.2886177897453308,-0.042270347476005554
56,0.1908213049173355,0.08336208760738373
57,0.2872053384780884,0.02075296640396118
58,0.10231724381446838,0.08290384709835052
59,0.12178567051887512,0.12880253791809082
60,0.0,0.3271985948085785
61,0.10192850232124329,0.15796813368797302
62,0.3407723307609558,-0.1171271800994873
63,0.479904443025589,-0.20486757159233093
64,0.15321533381938934,0.16702823340892792
65,0.36624330282211304,-0.10967788100242615
66,0.006790459156036377,0.2834588885307312
67,0.26793164014816284,-0.02752615511417389
68,0.4941037893295288,-0.047850802540779114
69,0.1539992243051529,0.1508152037858963
70,0.4175056219100952,-0.04237192124128342
71,0.4228230118751526,-0.20255929231643677
72,0.5397003889083862,-0.2578388452529907
73,0.08545273542404175,0.2563630938529968
74,0.17745846509933472,0.054663047194480896
75,0.12677231431007385,0.15913265943527222
76,0.21732045710086823,0.08464311063289642
77,0.10903549194335938,0.13509084284305573
78,0.366648405790329,-0.09745645523071289
79,0.33703282475471497,0.017840437591075897
80,0.3805559575557709,-0.03127482533454895
81,0.46574699878692627,-0.09528037905693054
82,0.03596535325050354,0.19722986221313477
83,0.10636335611343384,0.08935040235519409
84,0.21364866197109222,0.19162429869174957
85,0.30501624941825867,0.08365872502326965
86,0.2286083698272705,0.0693085789680481
87,0.17939867079257965,0.1341591626405716
88,0.05442740023136139,0.24661140143871307
89,0.15838557481765747,0.11222049593925476
90,0.5125317573547363,-0.1116596907377243
91,0.1493496298789978,0.10911435633897781
92,0.27506065368652344,-0.027154535055160522
93,0.4277389645576477,-0.07817400991916656
94,0.18218326568603516,0.03879567235708237
95,0.17823997139930725,0.09744933247566223
96,0.01473778486251831,0.2972298562526703
97,0.34097594022750854,-0.05899336561560631
98,0.06656186282634735,0.13173773884773254
99,0.0331248939037323,0.18392997980117798
100,0.0,0.2499316781759262
101,0.40729519724845886,-0.09102177619934082
102,0.2826801836490631,-0.07595104724168777
103,0.2229069173336029,-0.11381207406520844
104,0.24549643695354462,-0.002211589366197586
105,0.28568708896636963,-0.006189361214637756
106,0.1081131249666214,0.16785858571529388
107,0.3225937783718109,0.047272682189941406
108,0.06796829402446747,0.2192911058664322
109,0.0,0.39232003688812256
110,0.11224520206451416,0.2646541893482208
111,0.0,0.1946481168270111
112,0.21132376790046692,0.02739148586988449
113,0.2261369228363037,-0.03297879919409752
114,0.0,0.32819631695747375
115,0.5021117329597473,-0.17059999704360962
116,0.27807509899139404,-0.020113781094551086
117,0.23751333355903625,-0.01590319722890854
118,0.12752585113048553,0.04717615619301796
119,0.0,0.23982900381088257
120,0.03308992087841034,0.199806347489357
121,0.1843598186969757,0.2490442395210266
122,0.32623958587646484,0.015929292887449265
123,0.1520424485206604,0.14985927939414978
124,0.09312023222446442,0.17292211949825287
125,0.15488433837890625,0.11261627078056335
126,0.2376783937215805,0.1207239180803299
127,0.21669413149356842,0.07387526333332062
128,0.0,0.24218741059303284
129,0.20131348073482513,0.07401596009731293
130,0.028947532176971436,0.1534672975540161
131,0.10803943872451782,0.0965440571308136
132,0.24862612783908844,0.03920827805995941
133,0.03880453109741211,0.30133092403411865
134,0.0,0.286161333322525
135,0.23848605155944824,0.03950046747922897
136,0.3353825807571411,0.07711320370435715
137,0.04362368583679199,0.3261796832084656
138,0.07016542553901672,0.14329051971435547
139,0.013717502355575562,0.20010021328926086
140,0.058311522006988525,0.1286754608154297
141,0.12843070924282074,0.11390602588653564
142,0.4404958486557007,-0.14770637452602386
143,0.26765304803848267,-0.11138728260993958
144,0.21887987852096558,-0.007805250585079193
145,0.0,0.2113131731748581
146,0.0881422907114029,0.1880500465631485
147,0.14201055467128754,-0.01975991390645504
148,0.2936665415763855,-0.05383492261171341
149,0.0938718318939209,0.3682945966720581
150,0.2083081305027008,0.07506421208381653
151,0.25056540966033936,0.06972680985927582
152,0.052706822752952576,0.24222619831562042
153,0.031428262591362,0.1526847779750824
154,0.4083161950111389,0.07163728028535843
155,0.0,0.3791921138763428
156,0.0,0.18201729655265808
157,0.3347214460372925,0.06696631014347076
158,0.4368493854999542,0.03856697678565979
159,0.06236422061920166,0.18337686359882355
160,0.2232416272163391,-0.01989949494600296
161,0.38607358932495117,-0.14335235953330994
162,0.32253727316856384,0.032925862818956375
163,0.283918172121048,-0.016128428280353546
164,0.288960725069046,0.008526461198925972
165,0.07721152901649475,0.33538129925727844
166,0.01635010540485382,0.24729354679584503
167,0.13476109504699707,0.004827089607715607
168,0.08351030945777893,0.06773898005485535
169,0.03285479545593262,0.2641149163246155
170,0.09589728713035583,0.27908408641815186
171,0.23055553436279297,0.05867842212319374
172,0.3289012908935547,-0.07920977473258972
173,0.0,0.2509183883666992
174,0.16927839815616608,0.04759661853313446
175,0.31346195936203003,0.16314159333705902
176,0.0,0.4374212622642517
177,0.0,0.21702352166175842
178,0.17053993046283722,0.07619206607341766
179,0.16342926025390625,0.19165706634521484
180,0.24033287167549133,0.013428978621959686
181,0.2624771296977997,0.10174468904733658
182,0.048171207308769226,0.23437456786632538
183,0.039846450090408325,0.08764806389808655
184,0.0955643355846405,0.24797692894935608
185,0.09689931571483612,0.17148463428020477
186,0.12366437911987305,0.04818616807460785
187,0.0,0.3850212097167969
188,0.1942731887102127,-0.0035757285077124834
189,0.08378255367279053,0.1691179871559143
190,0.21583925187587738,-0.02617553249001503
191,0.3808613419532776,-0.13342347741127014
192,0.0,0.19707757234573364
193,0.07425390928983688,0.10647857934236526
194,0.0584452748298645,0.14718124270439148
195,0.1759292036294937,0.2010474056005478
196,0.3799884617328644,-0.08557125926017761
197,0.0,0.20868442952632904
198,0.10589909553527832,0.25488775968551636
199,0.2572672367095947,-0.005045149475336075
200,0.0,0.2579798698425293
201,0.08421328663825989,0.13075584173202515
