step,regret,reward
0,0.45789963006973267,-0.31212180852890015
1,0.0,0.2554604113101959
2,0.0,0.17702339589595795
3,0.0,0.25052836537361145
4,0.0,0.2132018804550171
5,0.11414333432912827,0.028031207621097565
6,0.1068376824259758,0.06989138573408127
7,0.33311983942985535,-0.06836841255426407
8,0.05283230543136597,0.09263631701469421
9,0.08193963766098022,0.1712276041507721
10,0.499043345451355,-0.17890344560146332
11,0.07120528072118759,0.10234358161687851
12,0.020488470792770386,0.22440966963768005
13,0.09039285778999329,0.027036543935537338
14,0.16823145747184753,0.0817156508564949
15,0.2041936069726944,0.13788358867168427
16,0.23048987984657288,0.00037848949432373047
17,0.20432817935943604,0.05339331179857254
18,0.19893646240234375,-0.003971897065639496
19,0.0,0.20857205986976624
20,0.5796926021575928,-0.24501636624336243
21,0.016958698630332947,0.19676586985588074
22,0.5697914361953735,-0.1400289237499237
23,0.03412632644176483,0.18866972625255585
24,0.3493363559246063,-0.00206109881401062
25,0.0,0.308102011680603
26,0.0824887752532959,0.13330166041851044
27,0.29648566246032715,-0.043135251849889755
28,0.042083241045475006,0.11817679554224014
29,0.0,0.3277323842048645
30,0.4219978451728821,-0.0637156218290329
31,0.6247618198394775,-0.12167222797870636
32,0.5225774049758911,-0.14723527431488037
33,0.3273216485977173,-0.060348495841026306
34,0.0,0.2769269049167633
35,0.06988126039505005,0.19954851269721985
36,0.06360754370689392,0.2971815764904022
37,0.2625466585159302,-0.026081450283527374
38,0.0,0.2072928100824356
39,0.1556987464427948,0.14107081294059753
40,0.5030271410942078,-0.1118050366640091
41,0.02652496099472046,0.18306314945220947
42,0.2994884252548218,-0.057380013167858124
43,0.07373824715614319,0.25276848673820496
44,0.09457279741764069,0.14400719106197357
45,0.06695026159286499,0.18966078758239746
46,0.19862107932567596,0.11647285521030426
47,0.23610657453536987,0.099021315574646
48,0.1601913869380951,0.12671545147895813
49,0.2905225157737732,-0.015646129846572876
50,0.3096471428871155,0.13715748488903046
51,0.17154215276241302,0.04231034219264984
52,0.010615110397338867,0.2822304666042328
53,0.029533803462982178,0.2730633616447449
54,0.44547516107559204,-0.08931471407413483
55,0.11093908548355103,0.13540837168693542
56,0.2400294542312622,0.03415394574403763
57,0.14991474151611328,0.15804356336593628
58,0.10231724381446838,0.08290384709835052
59,0.04264819622039795,0.207940012216568
60,0.2522599697113037,0.07493862509727478
61,0.10192850232124329,0.15796813368797302
62,0.14563940465450287,0.07800576090812683
63,0.0,0.27503687143325806
64,0.4500151574611664,-0.12977159023284912
65,0.16909562051296234,0.08746980130672455
66,0.006790459156036377,0.2834588885307312
67,0.26793164014816284,-0.02752615511417389
68,0.0,0.4462529718875885
69,0.21030482649803162,0.09450960159301758
70,0.0,0.3751336932182312
71,0.10965929925441742,0.1106044203042984
72,0.2331215739250183,0.0487399697303772
73,0.32632923126220703,0.01548660546541214
74,0.38455671072006226,-0.15243521332740784
75,0.0,0.28590497374534607
76,0.021864116191864014,0.28009945154190063
77,0.10903549194335938,0.13509084284305573
78,0.17058217525482178,0.09860978275537491
79,0.15338116884231567,0.2014921009540558
80,0.4416770339012146,-0.09239588677883148
