epoch,loss,step,training_run
0,3.450003760008258e-06,0,0
0,0.5299353003501892,1,1
0,0.3450786769390106,2,2
0,0.47546273469924927,3,3
0,0.5819485187530518,4,4
0,0.4734950065612793,5,5
0,0.5363335013389587,6,6
0,0.45880067348480225,7,7
0,0.3991623520851135,8,8
0,0.46527862548828125,9,9
0,0.4945073425769806,10,10
0,0.4443871080875397,11,11
0,0.4021763205528259,12,12
0,0.4420992434024811,13,13
0,0.4051017761230469,14,14
0,0.3731057047843933,15,15
0,0.39751431345939636,16,16
0,0.36842069029808044,17,17
0,0.38723859190940857,18,18
0,0.3612322211265564,19,19
0,0.37309783697128296,20,20
0,0.34955209493637085,21,21
0,0.3620026111602783,22,22
0,0.3403379023075104,23,23
0,0.3490409851074219,24,24
0,0.362019419670105,25,25
0,0.3743799924850464,26,26
0,0.3801111578941345,27,27
0,0.3829861879348755,28,28
0,0.388979434967041,29,29
0,0.3882462978363037,30,30
0,0.38784149289131165,31,31
0,0.39023423194885254,32,32
0,0.37177184224128723,33,33
0,0.35542842745780945,34,34
0,0.3397819399833679,35,35
0,0.3251662254333496,36,36
0,0.3116130232810974,37,37
0,0.2992711663246155,38,38
0,0.2878795266151428,39,39
0,0.27739033102989197,40,40
0,0.28242039680480957,41,41
0,0.2726799547672272,42,42
0,0.2636526823043823,43,43
0,0.2545853555202484,44,44
0,0.24772882461547852,45,45
0,0.24986296892166138,46,46
0,0.24232256412506104,47,47
0,0.23541925847530365,48,48
0,0.2376890927553177,49,49
0,0.2310173362493515,50,50
0,0.23207902908325195,51,51
0,0.23347626626491547,52,52
0,0.23592202365398407,53,53
0,0.23618122935295105,54,54
0,0.22933895885944366,55,55
0,0.22362542152404785,56,56
0,0.22661064565181732,57,57
0,0.2270636111497879,58,58
0,0.225612610578537,59,59
0,0.22023165225982666,60,60
0,0.22033526003360748,61,61
0,0.221368670463562,62,62
0,0.2208063155412674,63,63
0,0.21611270308494568,64,64
0,0.21535152196884155,65,65
0,0.21223299205303192,66,66
0,0.21041239798069,67,67
0,0.20904554426670074,68,68
0,0.20609143376350403,69,69
0,0.20418813824653625,70,70
0,0.20396631956100464,71,71
0,0.2030765414237976,72,72
0,0.19967633485794067,73,73
0,0.19771310687065125,74,74
0,0.1949368715286255,75,75
0,0.19167421758174896,76,76
0,0.19129422307014465,77,77
0,0.1890917867422104,78,78
0,0.18703319132328033,79,79
0,0.18718354403972626,80,80
0,0.18373508751392365,81,81
0,0.18135732412338257,82,82
0,0.1809789389371872,83,83
0,0.18057221174240112,84,84
0,0.17868223786354065,85,85
0,0.17859789729118347,86,86
0,0.17676378786563873,87,87
0,0.1739017367362976,88,88
0,0.17298570275306702,89,89
0,0.1705460548400879,90,90
0,0.16978472471237183,91,91
0,0.16681240499019623,92,92
0,0.16419349610805511,93,93
0,0.1653442680835724,94,94
0,0.16655299067497253,95,95
0,0.16343653202056885,96,96
0,0.16104859113693237,97,97
0,0.16082552075386047,98,98
0,0.159800723195076,99,99
0,0.1600157618522644,100,100
0,0.11515550315380096,101,100
0,0.15811680257320404,102,101
0,0.17247900366783142,103,101
0,0.1586284637451172,104,102
0,0.10899809747934341,105,102
0,0.15774285793304443,106,103
0,0.09970211982727051,107,103
0,0.1519995629787445,108,104
0,0.17048755288124084,109,104
0,0.153803288936615,110,105
0,0.12923331558704376,111,105
0,0.15145383775234222,112,106
0,0.1353224217891693,113,106
0,0.14814014732837677,114,107
0,0.1527082622051239,115,107
0,0.13959695398807526,116,108
0,0.2407652586698532,117,108
0,0.15079046785831451,118,109
0,0.11374368518590927,119,109
0,0.14528360962867737,120,110
