epoch,loss,step,training_run
0,1.3901448249816895,0,0
0,1.1950452327728271,1,1
0,1.1185083389282227,2,2
0,1.0625749826431274,3,3
0,1.0379846096038818,4,4
0,1.0092008113861084,5,5
0,0.986117422580719,6,6
0,0.9694724678993225,7,7
0,0.9575523734092712,8,8
0,0.9408097267150879,9,9
0,0.9299325346946716,10,10
0,0.9178133010864258,11,11
0,0.9096675515174866,12,12
0,0.9015727043151855,13,13
0,0.8940063118934631,14,14
0,0.8874843120574951,15,15
0,0.8790748119354248,16,16
0,0.873659610748291,17,17
0,0.8641086220741272,18,18
0,0.8578499555587769,19,19
0,0.8496728539466858,20,20
0,0.8396751880645752,21,21
0,0.8488720655441284,22,22
0,0.8399693369865417,23,23
0,0.8311219811439514,24,24
0,0.8208965063095093,25,25
0,0.8106678128242493,26,26
0,0.8016443252563477,27,27
0,0.7927451133728027,28,28
0,0.7831700444221497,29,29
0,0.775313675403595,30,30
0,78.4393539428711,31,31
0,76.06173706054688,32,32
0,73.82311248779297,33,33
0,71.71244049072266,34,34
0,69.71898651123047,35,35
0,67.8320541381836,36,36
0,66.04618072509766,37,37
0,64.36041259765625,38,38
0,62.74866485595703,39,39
0,61.21543884277344,40,40
0,59.755706787109375,41,41
0,58.36233901977539,42,42
0,57.032772064208984,43,43
0,55.760501861572266,44,44
0,54.54487228393555,45,45
0,53.37999725341797,46,46
0,52.271121978759766,47,47
0,51.20014190673828,48,48
0,50.171077728271484,49,49
0,97.77228546142578,50,50
0,95.87609100341797,51,51
0,94.05860137939453,52,52
0,92.30230712890625,53,53
0,90.6102294921875,54,54
0,88.97703552246094,55,55
0,87.40239715576172,56,56
0,85.88079071044922,57,57
0,84.41148376464844,58,58
0,82.98989868164062,59,59
0,122.17192077636719,60,60
0,120.18046569824219,61,61
0,118.25179290771484,62,62
0,116.38931274414062,63,63
0,114.57914733886719,64,64
0,112.8234634399414,65,65
0,111.11912536621094,66,66
0,109.46379089355469,67,67
0,107.85767364501953,68,68
0,106.29729461669922,69,69
0,104.78134155273438,70,70
0,103.30602264404297,71,71
0,101.87151336669922,72,72
0,100.4753189086914,73,73
0,99.12080383300781,74,74
0,97.79766082763672,75,75
0,96.5078353881836,76,76
0,95.25206756591797,77,77
0,94.02810668945312,78,78
0,92.8342056274414,79,79
0,91.6745376586914,80,80
0,90.53868865966797,81,81
0,89.42933654785156,82,82
0,88.34715270996094,83,83
0,87.2893295288086,84,84
0,86.26069641113281,85,85
0,85.25189971923828,86,86
0,84.26869201660156,87,87
0,83.3039779663086,88,88
0,82.35990905761719,89,89
0,81.43801879882812,90,90
0,80.53601837158203,91,91
0,79.6533432006836,92,92
0,78.78887176513672,93,93
0,77.94243621826172,94,94
0,77.11275482177734,95,95
