step,regret,reward
0,0.1669555902481079,1.0087153911590576
1,0.0725141167640686,0.9843539595603943
2,0.25054335594177246,0.9575601816177368
3,0.46957898139953613,0.7797510623931885
4,0.14771056175231934,1.0077028274536133
5,0.23436576128005981,0.9716443419456482
6,0.16252338886260986,0.8916871547698975
7,0.058802127838134766,1.0908913612365723
8,0.12500542402267456,0.977022111415863
9,0.21401715278625488,0.9215232133865356
10,0.22738659381866455,0.9449831247329712
11,0.02438044548034668,1.2283620834350586
12,0.1623820662498474,0.9401162266731262
13,0.3252648711204529,0.8066958785057068
14,0.29717588424682617,0.9229352474212646
15,0.2839984893798828,0.8394339084625244
16,0.0,1.290632963180542
17,0.4580182433128357,0.7297818064689636
18,0.14003169536590576,1.0047392845153809
19,0.31520962715148926,0.8712139129638672
20,0.23226535320281982,0.8840280771255493
21,0.13571763038635254,0.9489661455154419
22,0.0,1.1314293146133423
23,0.3287305235862732,0.8942726254463196
24,0.1587849259376526,0.9969883561134338
25,0.19878661632537842,0.9594076871871948
26,0.1506139039993286,0.9926654100418091
27,0.012140035629272461,1.0733368396759033
28,0.19177263975143433,0.9724873900413513
29,0.2260172963142395,0.8064648509025574
30,0.266729474067688,0.9708191156387329
31,0.0773627758026123,1.0866647958755493
32,0.45450282096862793,0.758765697479248
33,0.2840041518211365,0.8455337882041931
34,0.09193062782287598,1.1231307983398438
35,0.07261049747467041,1.0094317197799683
36,0.32155030965805054,0.8706580996513367
37,0.26637208461761475,0.8580000400543213
38,0.12709057331085205,1.009957194328308
39,0.46239906549453735,0.6378145813941956
40,0.42845070362091064,0.6765193939208984
41,0.24195539951324463,0.8952147960662842
42,0.26279497146606445,0.8598912954330444
43,0.3662463426589966,0.8498662710189819
44,0.21149557828903198,0.9177780747413635
45,0.6349888443946838,0.5550481677055359
46,0.20510828495025635,0.986853837966919
47,0.24327164888381958,0.9482720494270325
48,0.20262300968170166,0.870083212852478
49,0.4014774560928345,0.7939172983169556
50,0.14761137962341309,1.0920144319534302
51,0.04631209373474121,1.0707308053970337
52,0.3828039765357971,0.8102286458015442
53,0.11718952655792236,1.0902904272079468
54,0.2015199065208435,0.9383144974708557
55,0.24986624717712402,0.8588250875473022
56,0.1322101354598999,1.059048056602478
57,0.0730975866317749,1.1835757493972778
58,0.26276254653930664,0.9204046726226807
59,0.12227797508239746,1.0411826372146606
60,0.24414145946502686,0.9261424541473389
61,0.1809045672416687,0.9322939515113831
62,0.19384121894836426,0.9443186521530151
63,0.19721126556396484,1.0704731941223145
64,0.3021339178085327,0.8231072425842285
65,0.1267964243888855,0.9728551506996155
66,0.361827552318573,0.7787938714027405
67,0.34700220823287964,0.8552616238594055
68,0.24859356880187988,0.9387012720108032
69,0.15732765197753906,0.93138587474823
70,0.054936766624450684,1.046998381614685
71,0.2647239565849304,0.9313496947288513
72,0.11577010154724121,1.0651710033416748
73,0.147749662399292,1.0640156269073486
74,0.11414504051208496,1.0670408010482788
75,0.08905375003814697,1.1290345191955566
76,0.05475175380706787,1.0379654169082642
77,0.0,1.195728063583374
78,0.0,1.0835214853286743
79,0.3372049927711487,0.8460871577262878
80,0.3046538233757019,0.829014241695404
81,0.18435585498809814,0.915877103805542
82,0.25748562812805176,0.8828461170196533
83,0.09212273359298706,0.9977977871894836
84,0.07220757007598877,1.0643980503082275
85,0.187419593334198,0.9487466216087341
86,0.3184967041015625,1.0049238204956055
87,0.08296442031860352,1.0013062953948975
88,0.05805182456970215,1.0240159034729004
89,0.10083311796188354,0.989136278629303
90,0.0593491792678833,1.0166476964950562
91,0.20562142133712769,0.8972811102867126
92,0.13744652271270752,0.9514143466949463
93,0.08137214183807373,0.9794588088989258
94,0.4045727849006653,0.8129444718360901
95,0.23016798496246338,0.961540937423706
96,0.17422819137573242,1.0557116270065308
97,0.2523816227912903,0.9729765057563782
98,0.28480374813079834,0.8650758266448975
99,0.08672165870666504,1.031051516532898
100,0.3456765413284302,0.8147938251495361
101,0.3493230938911438,0.9402478337287903
102,0.17939859628677368,0.9513985514640808
103,0.06584775447845459,1.0706075429916382
104,0.18368655443191528,0.9482927918434143
105,0.46225327253341675,0.6591036915779114
106,0.05876469612121582,1.0451072454452515
107,0.2131420373916626,0.9358583688735962
108,0.26663506031036377,0.9498958587646484
109,0.3458280563354492,0.7971618175506592
110,0.1728818416595459,0.9153563976287842
111,0.07621109485626221,1.0899271965026855
112,0.3033832907676697,0.9593293070793152
113,0.287566602230072,0.9247930645942688
114,0.42891448736190796,0.7990506291389465
115,0.34203994274139404,0.8076871633529663
116,0.4028913378715515,0.8807329535484314
117,0.5324344038963318,0.6146591305732727
118,0.186742901802063,0.9124574661254883
119,0.3557167053222656,0.8085999488830566
120,0.03273606300354004,1.1042940616607666
121,0.0,1.1468507051467896
122,0.1971738338470459,1.020216464996338
123,0.11783671379089355,0.977677583694458
124,0.10265660285949707,1.0146205425262451
125,0.19618380069732666,0.9685021638870239
126,0.0,1.1413764953613281
127,0.10260307788848877,1.0405153036117554
128,0.11895912885665894,0.9747090935707092
129,0.10562664270401001,0.9465829730033875
130,0.24501073360443115,0.9432392120361328
131,0.8848984241485596,0.4734640419483185
132,0.3331868052482605,0.8427708745002747
