step,regret,reward
0,0.19748646020889282,0.9899305701255798
1,0.21024930477142334,1.0153820514678955
2,48.993595123291016,1.0160725116729736
3,0.0,50.00253677368164
4,0.20761239528656006,1.001460075378418
5,0.215146005153656,0.9913968443870544
6,49.013153076171875,1.0032356977462769
7,0.21864235401153564,0.9773342609405518
8,0.17410814762115479,1.0016002655029297
9,0.18370485305786133,1.0117709636688232
10,49.00932693481445,0.9822821617126465
11,0.0,1.1936465501785278
12,48.98693084716797,0.9942704439163208
13,0.2111634612083435,0.996270477771759
14,0.19015824794769287,1.0112824440002441
15,0.20791256427764893,1.0037504434585571
16,0.202924907207489,0.9980024695396423
17,0.19300425052642822,1.0005910396575928
18,0.2026914358139038,1.0023128986358643
19,0.17309772968292236,1.0075187683105469
20,0.20932787656784058,0.9947327971458435
21,49.00053405761719,0.9964377284049988
22,0.21949243545532227,0.9832640886306763
23,0.19176876544952393,1.0130187273025513
24,0.18992984294891357,1.0153230428695679
25,0.0,1.1999948024749756
26,49.0088996887207,0.9971151351928711
27,0.0,49.993247985839844
28,0.20746052265167236,1.0012121200561523
29,0.0,49.99321746826172
30,0.19783198833465576,1.0032631158828735
31,48.982994079589844,1.0034435987472534
32,0.17765283584594727,1.018922209739685
33,48.997867584228516,0.9920707941055298
34,0.19913256168365479,1.0037245750427246
35,0.20186638832092285,1.0116429328918457
36,0.0,49.9995002746582
37,0.0,1.2080246210098267
38,0.20858240127563477,0.9885381460189819
39,0.1997058391571045,0.9988648891448975
40,0.20148062705993652,0.9933819770812988
41,0.0,1.207015872001648
42,0.21401959657669067,0.9855273365974426
43,0.18662619590759277,1.007631778717041
44,0.19523274898529053,1.0065706968307495
45,0.19222497940063477,0.9948869943618774
46,0.0,49.998931884765625
47,0.19861161708831787,1.0044522285461426
48,0.1943145990371704,1.0151604413986206
49,0.22981995344161987,0.9804602265357971
50,49.00895309448242,0.9997410774230957
51,0.19978034496307373,0.9992624521255493
52,0.18523836135864258,1.0141198635101318
53,0.2295759916305542,0.9808530807495117
54,0.2002912163734436,0.9994578957557678
55,0.18281769752502441,1.000961422920227
56,0.18795156478881836,1.0156381130218506
57,0.0,49.98891067504883
58,0.20457839965820312,1.000636339187622
59,48.991455078125,0.9986485242843628
60,48.99516296386719,1.0091850757598877
61,0.19781029224395752,1.0055201053619385
62,0.20225656032562256,1.002898097038269
63,0.16978394985198975,1.0172683000564575
64,0.1954723596572876,1.0052144527435303
65,0.19586646556854248,0.9991252422332764
66,0.17660248279571533,1.018329381942749
67,49.02587890625,0.9867096543312073
68,0.0,50.00202560424805
69,0.0,50.002952575683594
70,0.189528226852417,1.01605224609375
71,0.19818592071533203,0.9959560632705688
72,0.2275102138519287,0.9841902256011963
73,0.0,50.003910064697266
74,0.19885390996932983,0.9887906908988953
75,0.20558857917785645,1.001419186592102
76,0.0,1.2037875652313232
77,0.20148253440856934,1.008427381515503
78,0.22589415311813354,0.9882252812385559
79,0.2210405468940735,0.9917072653770447
80,0.22083055973052979,0.9947352409362793
81,0.1944829225540161,1.0011616945266724
82,0.0,49.99721908569336
83,0.20284461975097656,0.9949843883514404
84,0.21185433864593506,0.9935495853424072
85,0.20332461595535278,0.9977436661720276
86,0.1948961615562439,0.995494544506073
87,0.2007870078086853,0.9964105486869812
88,0.20481789112091064,1.0018140077590942
89,0.0,50.007293701171875
90,0.2143697738647461,1.0005552768707275
91,0.20196104049682617,0.9872314929962158
92,0.21772515773773193,0.982216477394104
93,0.21068555116653442,0.9933432936668396
94,0.20448201894760132,0.9922335743904114
95,0.1997007131576538,1.0117334127426147
96,0.21302276849746704,0.9781537652015686
97,0.18778008222579956,0.9991446137428284
98,0.19239431619644165,0.9956576228141785
99,0.19539105892181396,0.9922508001327515
100,0.17723917961120605,1.01766836643219
101,0.19872963428497314,0.9976035356521606
102,0.21002954244613647,0.996406614780426
103,0.0,1.185545802116394
104,0.2059003710746765,0.9985771775245667
105,0.18089330196380615,1.0026870965957642
106,0.18906748294830322,1.0111865997314453
107,0.22500133514404297,0.987215518951416
108,0.1815584897994995,1.0164964199066162
109,0.19368523359298706,0.9937658905982971
110,0.21030735969543457,0.9952867031097412
111,0.19523847103118896,0.9943060874938965
112,0.18834644556045532,0.9880595803260803
113,0.18632018566131592,1.011720895767212
114,0.22177553176879883,0.9951330423355103
115,0.19408905506134033,1.0000120401382446
116,0.17794573307037354,0.9973078966140747
117,49.01134490966797,0.9948328733444214
118,0.20770525932312012,1.000454306602478
119,0.20211637020111084,0.983399510383606
120,49.03235626220703,0.9902830123901367
121,0.20710396766662598,0.9943745136260986
122,0.19853949546813965,0.9962880611419678
123,0.1983271837234497,1.0086064338684082
124,0.21990543603897095,0.9905903935432434
125,0.1862396001815796,1.0013298988342285
126,0.22582364082336426,0.979033350944519
127,0.21172493696212769,0.9914472699165344
128,0.18977808952331543,1.009534478187561
129,0.23145079612731934,0.9844121932983398
130,49.01115036010742,0.9874390363693237
131,0.207000732421875,0.9960073232650757
132,0.20872759819030762,0.994438648223877
133,0.18814736604690552,0.9971644282341003
134,0.1950230598449707,0.9918534755706787
135,0.19473206996917725,1.0113552808761597
136,0.22408616542816162,0.9947667121887207
137,0.19309473037719727,1.0171180963516235
138,48.970943450927734,1.0129354000091553
139,0.19005727767944336,1.004098653793335
140,0.1913233995437622,1.0011428594589233
141,0.18954992294311523,1.014988660812378
142,0.23467469215393066,0.9804805517196655
143,49.007999420166016,0.9953744411468506
144,48.97844696044922,1.012144684791565
145,0.17861294746398926,0.9994101524353027
146,0.21092122793197632,0.9897380471229553
147,0.18683171272277832,1.0037319660186768
148,49.00543212890625,1.003826379776001
149,0.22681653499603271,0.9864966869354248
150,0.2153165340423584,0.9835569858551025
151,0.21523213386535645,0.9930363893508911
152,0.1955283284187317,0.9985844492912292
153,0.18884122371673584,1.0036654472351074
154,0.0,50.00411605834961
155,0.17395532131195068,1.0065865516662598
156,0.22062218189239502,0.9989447593688965
157,0.1996077299118042,1.005387783050537
158,0.18744003772735596,1.00521719455719
159,0.19882279634475708,0.9990928769111633
160,0.20130568742752075,0.9972630143165588
161,49.00654602050781,1.0040022134780884
162,0.1900266408920288,1.0083450078964233
163,0.217723548412323,0.99045330286026
164,0.0,50.01428985595703
165,0.19313395023345947,1.0028663873672485
166,0.20039856433868408,1.0108944177627563
167,0.19924867153167725,1.0048367977142334
168,0.20070785284042358,0.9944995045661926
169,0.19943511486053467,1.0004204511642456
170,0.0,1.176759958267212
171,0.20803678035736084,1.0020203590393066
172,0.20502030849456787,0.9964969158172607
173,48.99334716796875,1.0121397972106934
174,0.0,50.00615310668945
175,0.0,49.981109619140625
176,0.20788425207138062,0.9927700161933899
177,0.21558523178100586,1.0103877782821655
178,0.23235046863555908,1.0001418590545654
179,0.21162861585617065,0.9875388741493225
180,0.0,49.98857879638672
181,0.18024718761444092,1.0032397508621216
182,0.23101425170898438,0.9780652523040771
183,0.23140019178390503,0.9830904603004456
184,0.19376659393310547,1.0021123886108398
185,0.22461014986038208,0.987302839756012
186,0.21561932563781738,0.9900367259979248
187,49.00127410888672,1.000565767288208
188,48.97888946533203,1.0210609436035156
189,0.20015740394592285,1.0012269020080566
190,0.19253075122833252,1.00304114818573
191,0.0,50.001365661621094
192,0.18911981582641602,1.011534571647644
193,0.23448306322097778,0.9706183075904846
194,0.204278826713562,0.9961541891098022
195,0.2242826223373413,1.0005879402160645
196,0.20103991031646729,1.0028225183486938
197,0.1991112232208252,1.0006871223449707
198,0.20401501655578613,0.9949748516082764
199,0.20451688766479492,1.0008293390274048
200,0.2083558440208435,0.9958468079566956
201,0.20232266187667847,0.9940730929374695
202,0.2094435691833496,1.0026154518127441
203,0.2041529417037964,0.9836151599884033
204,0.2027745246887207,1.0045671463012695
205,0.19668138027191162,1.010501742362976
206,0.21238505840301514,0.9906976222991943
207,48.99506759643555,1.0075668096542358
208,0.20865362882614136,0.9900082945823669
209,0.20097744464874268,1.0073908567428589
210,0.18981266021728516,1.0089452266693115
211,0.20642578601837158,1.0116028785705566
212,0.20846420526504517,0.9987061619758606
213,0.1814131736755371,1.0147215127944946
214,0.18739867210388184,1.0122787952423096
215,0.0,50.004852294921875
216,0.17666339874267578,1.0253429412841797
217,0.19230282306671143,1.007098913192749
218,0.21227222681045532,0.9934894442558289
219,0.2071298360824585,0.9833130836486816
220,0.20644384622573853,0.9907986521720886
221,0.22228187322616577,0.9780258536338806
222,0.18275558948516846,1.0000885725021362
223,0.1980665922164917,1.0005615949630737
224,0.21437251567840576,1.0005977153778076
225,0.20579183101654053,1.0018943548202515
226,49.02029800415039,0.9988539218902588
227,0.2009233832359314,0.9859833121299744
228,0.19506394863128662,1.011224389076233
229,0.20823359489440918,1.0022337436676025
230,0.17345917224884033,1.0069820880889893
231,0.1739426851272583,1.02675461769104
232,0.18771755695343018,1.0073235034942627
233,48.995849609375,1.004520297050476
234,0.1958611011505127,1.0118110179901123
235,0.17674493789672852,1.0052409172058105
236,0.2173558473587036,0.983936071395874
237,0.18681609630584717,1.0092196464538574
238,0.18535363674163818,1.0094397068023682
239,0.21218198537826538,0.9959622025489807
240,0.1892719268798828,1.0145930051803589
241,0.20588892698287964,0.9808487296104431
242,0.2026621699333191,0.9999962449073792
243,0.2330249547958374,0.9926960468292236
244,0.15735876560211182,1.0142921209335327
245,48.985313415527344,1.00021231174469
246,0.21447837352752686,0.9859753847122192
247,0.19048362970352173,0.998900830745697
248,0.18668615818023682,0.9975383281707764
249,0.20392990112304688,1.0038762092590332
250,48.9984130859375,0.998786211013794
251,49.00682830810547,0.9930323362350464
252,0.19771194458007812,1.0114388465881348
253,0.17596864700317383,1.0010429620742798
254,0.0,50.010826110839844
255,0.2259763479232788,0.980353832244873
256,0.19238662719726562,0.9976711273193359
257,0.209608256816864,0.9885229468345642
258,48.97559356689453,1.0116156339645386
259,0.17006230354309082,1.0073386430740356
260,0.22012877464294434,0.9997493028640747
261,0.2194080352783203,0.9717094898223877
262,49.00373077392578,0.992860734462738
263,0.21434235572814941,1.0033576488494873
264,0.2110532522201538,0.9836277961730957
265,0.1935608983039856,0.9892075657844543
266,0.1851186752319336,1.0093762874603271
267,0.19084382057189941,1.0025922060012817
268,49.017303466796875,0.9926312565803528
269,0.19949018955230713,0.9920178651809692
270,0.20301800966262817,0.9992206692695618
271,0.18155288696289062,1.0071017742156982
272,0.21561944484710693,0.9819633960723877
273,0.1942533254623413,1.0029655694961548
274,0.19656813144683838,0.9999839067459106
275,0.0,50.009056091308594
276,0.1857074499130249,1.00529944896698
277,0.2094653844833374,0.9968535900115967
278,0.21764516830444336,0.9842194318771362
279,0.0,50.003841400146484
280,48.98472213745117,1.0140714645385742
281,0.18911880254745483,0.9947250485420227
282,0.1871281862258911,1.0068329572677612
