epoch,loss,step,training_run
0,0.02861383743584156,0,0
0,0.01649099960923195,1,1
0,0.018854208290576935,2,2
0,0.1991046518087387,3,3
0,0.15897202491760254,4,4
0,0.2618890702724457,5,5
0,0.22189965844154358,6,6
0,0.29171934723854065,7,7
0,0.35372406244277954,8,8
0,0.39061278104782104,9,9
0,0.4234917461872101,10,10
0,0.4368167221546173,11,11
0,0.39676859974861145,12,12
0,0.4185934066772461,13,13
0,0.3850327432155609,14,14
0,0.3578183650970459,15,15
0,0.37246593832969666,16,16
0,0.3471849262714386,17,17
0,0.3557782471179962,18,18
0,0.3636276125907898,19,19
0,0.3700295388698578,20,20
0,0.348544180393219,21,21
0,0.3288463056087494,22,22
0,0.3344309329986572,23,23
0,0.3183667063713074,24,24
0,0.32172104716300964,25,25
0,0.32163986563682556,26,26
0,0.32105398178100586,27,27
0,0.3246235251426697,28,28
0,0.32651251554489136,29,29
0,0.32855239510536194,30,30
0,0.324640691280365,31,31
0,0.31073129177093506,32,32
0,0.3046523928642273,33,33
0,0.29276639223098755,34,34
0,0.2821892201900482,35,35
0,0.27295124530792236,36,36
0,0.26284438371658325,37,37
0,0.261715829372406,38,38
0,0.2608261704444885,39,39
0,0.25826534628868103,40,40
0,0.25050756335258484,41,41
0,0.2439015805721283,42,42
0,0.240628182888031,43,43
0,0.23372504115104675,44,44
0,0.23199257254600525,45,45
0,0.22574172914028168,46,46
0,0.22575505077838898,47,47
0,0.22131456434726715,48,48
0,0.2177053838968277,49,49
0,0.2126561403274536,50,50
0,0.21040001511573792,51,51
0,0.20786242187023163,52,52
0,0.20596200227737427,53,53
0,0.20322297513484955,54,54
0,0.20118014514446259,55,55
0,0.19742584228515625,56,56
0,0.1963130235671997,57,57
0,0.19250628352165222,58,58
0,0.19270473718643188,59,59
0,0.1895822286605835,60,60
0,0.18661807477474213,61,61
0,0.18415364623069763,62,62
0,0.18246570229530334,63,63
0,0.18232621252536774,64,64
0,0.18100765347480774,65,65
0,0.1785902976989746,66,66
0,0.17663155496120453,67,67
0,0.1757131665945053,68,68
0,0.17412006855010986,69,69
0,0.1721067577600479,70,70
0,0.17046694457530975,71,71
0,0.1699168086051941,72,72
0,0.1692965179681778,73,73
0,0.1676197499036789,74,74
0,0.16893354058265686,75,75
0,0.16714362800121307,76,76
0,0.1660316288471222,77,77
0,0.16411031782627106,78,78
0,0.16479536890983582,79,79
0,0.16169317066669464,80,80
0,0.15957342088222504,81,81
0,0.1606936901807785,82,82
0,0.15955547988414764,83,83
0,0.1559106409549713,84,84
0,0.15692196786403656,85,85
0,0.15417224168777466,86,86
0,0.15239326655864716,87,87
0,0.15022312104701996,88,88
0,0.14901404082775116,89,89
0,0.14941683411598206,90,90
0,0.14751355350017548,91,91
0,0.14401191473007202,92,92
0,0.14301803708076477,93,93
0,0.14044897258281708,94,94
0,0.1390874832868576,95,95
0,0.13728460669517517,96,96
0,0.13371042907238007,97,97
0,0.13183839619159698,98,98
0,0.13108670711517334,99,99
0,0.12958472967147827,100,100
0,0.0034353581722825766,101,100
0,0.12282731384038925,102,101
